query_label,repository_name,owner_login,full_name,url,description,topics,created_at,pushed_at,stars,forks,primary_language,issues_total,pull_requests_total,releases_total,contributors_count,rejection_reasons
stars_101_500,pplx2api,yushangxiao,yushangxiao/pplx2api,https://github.com/yushangxiao/pplx2api,pplx2api 对外提供OpenAi 兼容接口，支持识图，思考，搜索，绘图，账户轮询，重试……,,2025-03-27T02:25:01Z,2026-03-16T08:46:10Z,497,109,Go,47,6,28,1,contributors_count < 2
stars_101_500,claude-commands,badlogic,badlogic/claude-commands,https://github.com/badlogic/claude-commands,Global Claude Code commands and workflows,,2025-07-06T20:03:55Z,2025-08-11T00:30:29Z,497,28,,1,1,0,1,contributors_count < 2
stars_101_500,libfaceid,richmondu,richmondu/libfaceid,https://github.com/richmondu/libfaceid,"libfaceid is a research framework for prototyping of face recognition solutions. It seamlessly integrates multiple detection, recognition and liveness models w/ speech synthesis and speech recognition.",face-detection | face-recognition | facenet | openface | dlib | pose-estimation | age-detection | gender-detection | emotion-detection | deep-learning | machine-learning | convolutional-neural-network | raspberry-pi | speech-synthesis | speech-recognition | face-spoofing-detection | keras | tensorflow | opencv | scikit-learn,2018-11-30T13:30:51Z,2022-11-21T22:26:31Z,497,155,Python,32,18,2,1,contributors_count < 2
stars_101_500,SharpStay,0xthirteen,0xthirteen/SharpStay,https://github.com/0xthirteen/SharpStay,.NET project for installing Persistence,,2020-01-24T22:22:07Z,2024-06-26T15:54:52Z,497,100,C#,1,2,0,1,contributors_count < 2
stars_101_500,Pro-CS2_DMA,Enoouo,Enoouo/Pro-CS2_DMA,https://github.com/Enoouo/Pro-CS2_DMA,"Includes features like Aimbot, Magnet Triggerbot, dynamic FOV, Bones joints ESP, visible check via VPK parsing, Recoil control, Web Radar, Platform decryption, and more.",aimbot | cs2 | dma | esp | webradar,2024-08-19T15:09:46Z,2026-01-22T15:29:54Z,497,43,,486,0,16,1,contributors_count < 2
stars_101_500,copenhagen,acode,acode/copenhagen,https://github.com/acode/copenhagen," Free, lightweight and hackable open source code editor for the web",,2021-03-17T07:13:27Z,2022-08-14T16:45:17Z,496,31,JavaScript,12,4,0,1,contributors_count < 2
stars_101_500,Drcom-GDUT-HC5661A-OpenWrt,shengqiangzhang,shengqiangzhang/Drcom-GDUT-HC5661A-OpenWrt,https://github.com/shengqiangzhang/Drcom-GDUT-HC5661A-OpenWrt,在Dr.COM下使用路由器上校园网WIFI(以广东工业大学、极路由1S HC5661A、OpenWrt为例),drcom | gdut | hc5661a | hc5661 | openwrt | wifi | breed | uboot | privoxy,2019-02-19T19:06:20Z,2022-03-19T17:24:47Z,496,59,Shell,29,0,0,1,contributors_count < 2
stars_101_500,initial,jielive,jielive/initial,https://github.com/jielive/initial,A Typecho Theme,,2018-09-19T06:30:27Z,2024-08-09T07:13:53Z,496,103,PHP,20,12,7,1,contributors_count < 2
stars_101_500,RemoteDroid,omerjerk,omerjerk/RemoteDroid,https://github.com/omerjerk/RemoteDroid,App to control your android device from another Android device or a PC over the internet connection,,2014-07-21T08:32:17Z,2023-03-29T23:13:06Z,496,193,Java,15,3,0,1,contributors_count < 2
stars_101_500,Vlc-sdk-lib,mengzhidaren,mengzhidaren/Vlc-sdk-lib,https://github.com/mengzhidaren/Vlc-sdk-lib,vlc-android The latest compilation video playback libraries 最新视频库支持录屏 欢迎star,vlc-android | vlc-player | videoview | video,2016-10-11T06:26:42Z,2025-09-05T09:48:24Z,496,122,C,203,0,0,1,contributors_count < 2
stars_101_500,sentiment,vivekn,vivekn/sentiment,https://github.com/vivekn/sentiment,Sentiment analysis using machine learning techniques.,,2012-10-19T08:15:52Z,2020-10-01T02:12:26Z,496,191,Python,15,2,0,1,contributors_count < 2
stars_101_500,Queen-Riam,Dev-Kango,Dev-Kango/Queen-Riam,https://github.com/Dev-Kango/Queen-Riam,,,2025-09-26T02:38:53Z,2026-03-12T22:51:24Z,496,794,JavaScript,2,9,0,1,contributors_count < 2
stars_101_500,Rewrite,ddgksf2013,ddgksf2013/Rewrite,https://github.com/ddgksf2013/Rewrite,,,2022-11-30T05:15:00Z,2026-01-31T12:44:09Z,496,167,,0,2,0,1,contributors_count < 2
stars_101_500,free-ssr-v2ray-vpn,fqshare,fqshare/free-ssr-v2ray-vpn,https://github.com/fqshare/free-ssr-v2ray-vpn,ssr/酸酸乳/v2ray/shadowsocks节点/vpn/机场搬运分享,ssr | v2ray | vpn | shadowsocks | shadowsocksr,2019-11-06T12:17:24Z,2020-03-28T15:44:06Z,496,33,,15,0,0,1,contributors_count < 2
stars_101_500,processing-animations-code,Bleuje,Bleuje/processing-animations-code,https://github.com/Bleuje/processing-animations-code,"A set of Processing animations, which have commented code",,2023-04-22T17:26:30Z,2025-11-28T17:39:01Z,496,18,Processing,0,0,0,1,contributors_count < 2
stars_101_500,Chinese-Landscape-Painting-Dataset,alicex2020,alicex2020/Chinese-Landscape-Painting-Dataset,https://github.com/alicex2020/Chinese-Landscape-Painting-Dataset,"Dataset used for WACV 2021 paper: ""End-to-End Chinese Landscape Painting Creation Using Generative Adversarial Networks""",,2020-11-05T05:16:05Z,2020-11-27T04:51:00Z,496,79,,4,0,0,1,contributors_count < 2
stars_101_500,ESP32_AI_LLM,Explorerlowi,Explorerlowi/ESP32_AI_LLM,https://github.com/Explorerlowi/ESP32_AI_LLM,本项目使用esp32、esp32s3接入Chatgpt、Claude、讯飞星火、豆包等15款大模型，实现语音对话聊天，支持语音唤醒、连续对话、音乐播放等功能，同时外接了一块显示屏实时显示对话的内容。,,2024-07-01T08:52:55Z,2024-12-08T15:51:46Z,496,101,C,15,4,0,1,contributors_count < 2
stars_101_500,puer-mock,ufologist,ufologist/puer-mock,https://github.com/ufologist/puer-mock,Puer + Mock.js = A configurable mock server with configurable mock(random) data.,mock-server,2016-08-18T08:07:35Z,2020-02-29T04:49:06Z,496,63,HTML,16,0,0,1,contributors_count < 2
stars_101_500,lovable-for-beginners,cporter202,cporter202/lovable-for-beginners,https://github.com/cporter202/lovable-for-beginners,Your complete beginner’s course to mastering Lovable Vibe Coding.  This repo is a step-by-step learning hub designed to take absolute beginners and turn them into confident Lovable developers.,create-apps | create-react-app | lovable | lovable-ai | lovable-app | lovable-dev | vibe-coded | vibe-coding | vibecoding,2025-12-07T00:55:29Z,2025-12-09T15:18:05Z,496,90,,0,1,0,1,contributors_count < 2
stars_101_500,Terraforming,SebLague,SebLague/Terraforming,https://github.com/SebLague/Terraforming,,,2021-06-11T10:28:47Z,2021-06-19T12:45:48Z,495,103,C#,5,1,0,1,contributors_count < 2
stars_101_500,thewisedev-mailing,otaviolemos,otaviolemos/thewisedev-mailing,https://github.com/otaviolemos/thewisedev-mailing,theWiseDev | API for a squeze page to register users on a mailing list and to email them a bonus (written in Node.js and TypeScript in a Clean Architecture). This project can be used as a reference implementation of the Clean Architecture with Node.js and TypeScript.,clean-architecture | tdd | ddd | nodejs | typescript,2020-10-29T19:14:32Z,2022-03-26T15:08:24Z,495,87,TypeScript,4,4,0,1,contributors_count < 2
stars_101_500,LocomotionWithNP3O,zeonsunlightyu,zeonsunlightyu/LocomotionWithNP3O,https://github.com/zeonsunlightyu/LocomotionWithNP3O,unitree Go2 robot learns locomotion with N-P3O algorithm and HIM alike policy trained by isaacgym,,2024-01-30T14:14:14Z,2024-09-27T12:42:50Z,495,51,Python,9,0,0,1,contributors_count < 2
stars_101_500,chatgpt-Long-conversation-optimization,bujue3709,bujue3709/chatgpt-Long-conversation-optimization,https://github.com/bujue3709/chatgpt-Long-conversation-optimization,"A useful plugin for the ChatGPT web platform, focusing on long conversation browsing, exporting, searching, prompt management, and timeline navigation. 🚀||优化ChatGPT长会话卡顿，聊天记录一键导出，消息搜索跳转，会话管理，prompt管理和时间线导航",browser-extension | chatgpt | chatgpt-extension | chrome-extension | conversation | export | firefox-addon | javascript | long-conversation | microsoft-edge | openai | performance | prompt-management | search | timeline | toolkit | web-extension,2026-01-26T03:45:29Z,2026-03-20T07:48:00Z,495,7,JavaScript,7,6,1,1,contributors_count < 2
stars_101_500,drone-core,drone-os,drone-os/drone-core,https://github.com/drone-os/drone-core," The core crate for Drone, an Embedded Operating System.",embedded | asynchronous | concurrency | no-std | os | async | real-time | bare-metal | rtos | firmware | rust,2017-08-22T12:22:19Z,2023-06-05T13:41:38Z,495,44,Rust,14,6,0,1,contributors_count < 2
stars_101_500,tunnel,noob-hackers,noob-hackers/tunnel,https://github.com/noob-hackers/tunnel,Use Ngrok In Termux With Advanced Options,noob-friendly | ngrok-script | noob | hackers | hackathon | terminal | termux-hacking | termux | tools | ngrok | boot | tunnel,2020-04-17T08:36:29Z,2023-10-05T16:07:38Z,495,60,Shell,8,2,0,1,contributors_count < 2
stars_101_500,DanceWebsite,CodeWithHarry,CodeWithHarry/DanceWebsite,https://github.com/CodeWithHarry/DanceWebsite,This is the dance website from the web development course by Code With Harry,,2020-04-18T16:34:12Z,2024-08-09T18:01:33Z,495,195,HTML,25,86,0,1,contributors_count < 2
stars_101_500,orgnote,Artawower,Artawower/orgnote,https://github.com/Artawower/orgnote,Zettelkasten environment for productive people,,2022-02-08T20:31:47Z,2026-02-23T20:08:55Z,495,7,Shell,63,0,0,1,contributors_count < 2
stars_101_500,HIT-Linux-0.11,Wangzhike,Wangzhike/HIT-Linux-0.11,https://github.com/Wangzhike/HIT-Linux-0.11,网易云课堂选的操作系统课实验的代码及相关记录,oldlinux | kernel | system-programming | 80x86 | cprogramming,2015-07-04T15:42:06Z,2022-05-06T07:43:11Z,495,197,C,12,2,0,1,contributors_count < 2
stars_101_500,spring-boot-seckill,halegreen,halegreen/spring-boot-seckill,https://github.com/halegreen/spring-boot-seckill,spring-boot分布式高并发秒杀系统,,2018-05-22T02:20:55Z,2023-01-01T08:28:12Z,495,194,Java,3,1,0,1,contributors_count < 2
stars_101_500,DJI_Super-Patcher,brett8883,brett8883/DJI_Super-Patcher,https://github.com/brett8883/DJI_Super-Patcher,"Liberate DJI drones. Height limit, NFZ limit, enable Galileo Satellites + more ",,2019-06-11T18:53:36Z,2024-10-22T19:29:53Z,495,120,Batchfile,179,12,12,1,contributors_count < 2
stars_101_500,engineai_legged_gym,engineai-robotics,engineai-robotics/engineai_legged_gym,https://github.com/engineai-robotics/engineai_legged_gym,,,2024-07-29T04:48:45Z,2024-09-13T05:37:14Z,495,67,Python,6,0,0,1,contributors_count < 2
stars_101_500,OkLog,simonpercic,simonpercic/OkLog,https://github.com/simonpercic/OkLog,Network logging interceptor for OkHttp. Logs an URL link with encoded network call data for every OkHttp call.,okhttp | logging | android-library,2015-10-04T15:23:58Z,2020-03-14T11:53:46Z,495,23,Kotlin,16,31,3,1,contributors_count < 2
stars_101_500,openform,dabit3,dabit3/openform,https://github.com/dabit3/openform,Open Source TypeForm Clone,,2025-12-30T19:23:21Z,2026-01-04T21:31:28Z,495,120,TypeScript,1,1,0,1,contributors_count < 2
stars_101_500,CapsNet-pytorch,adambielski,adambielski/CapsNet-pytorch,https://github.com/adambielski/CapsNet-pytorch,PyTorch implementation of NIPS 2017 paper Dynamic Routing Between Capsules,capsnet | capsules | pytorch | mnist | machine-learning | deep-learning | dynamic-routing-between-capsules,2017-11-28T22:33:57Z,2021-04-13T11:39:54Z,495,71,Python,10,2,0,1,contributors_count < 2
stars_101_500,junit5-exemplos,willyancaetano,willyancaetano/junit5-exemplos,https://github.com/willyancaetano/junit5-exemplos,Repositório com exemplos utilizando JUnit 5,,2022-01-20T00:47:54Z,2023-09-14T03:56:44Z,495,270,Java,0,2,0,1,contributors_count < 2
stars_101_500,contextualLoss,roimehrez,roimehrez/contextualLoss,https://github.com/roimehrez/contextualLoss,The Contextual Loss,,2018-02-05T10:06:39Z,2021-07-08T15:48:35Z,495,77,Python,30,1,0,1,contributors_count < 2
stars_101_500,flutter-weather-app,livelivecoding,livelivecoding/flutter-weather-app,https://github.com/livelivecoding/flutter-weather-app,,,2020-07-11T23:39:39Z,2020-07-13T03:04:58Z,495,62,Dart,0,0,1,1,contributors_count < 2
stars_101_500,Html2Article,stanzhai,stanzhai/Html2Article,https://github.com/stanzhai/Html2Article,Html网页正文提取,html | content | article | topic | spider | crawler,2013-01-01T08:38:36Z,2022-05-09T10:42:24Z,495,171,C#,9,1,1,1,contributors_count < 2
stars_101_500,GoFlyAdmin,huanglishi,huanglishi/GoFlyAdmin,https://github.com/huanglishi/GoFlyAdmin,"GoFly快速开发框架基于Gin快速开发框架，能快速搭建应用、框架底层完善、丰富代码仓插件、快速开发数据大屏、物联网平台、OA流程审批、工作流引擎、商城、微信管理后台等。api文档管理并一键生成api接口代码，一键生成 CRUD前后端代码丰富组件，基于 Gin和 Vue3的Arco Design的快速后台开发框架，基于JWT接口验证和Auth验证的权限管理系统,附件管理系统，天生支持saas架构。本着大道至简思想，接口单层设计，开发简单，极易上手、代码可读性和可维护性好、得益于Go优秀性能框架性能和并发都很优秀、需要硬件资源很小。",gin | go | golang | goadmin | goweb | fastadmin | flow | vue | goapi,2023-08-07T17:56:46Z,2025-02-28T01:11:55Z,495,73,Go,8,5,0,1,contributors_count < 2
stars_101_500,iOS-learning-resources,sanketfirodiya,sanketfirodiya/iOS-learning-resources,https://github.com/sanketfirodiya/iOS-learning-resources,Collection of high quality iOS tutorial sites,,2015-05-02T15:46:48Z,2022-08-28T09:30:47Z,495,83,,0,4,0,1,contributors_count < 2
stars_101_500,CCTV-Smartphone-AI-Monitoring,suzuran0y,suzuran0y/CCTV-Smartphone-AI-Monitoring,https://github.com/suzuran0y/CCTV-Smartphone-AI-Monitoring,本地监控 + AI 视觉 — LAN-based smartphone-powered AI monitoring framework with structured event output for data acquisition and analysis.,ai-monitoring | computer-vision | image-recognition-tool | ip-camera | multimodal | video-streaming | device-repurposing | event-driven | monitoring-system | structured-output | ml-ops,2026-02-26T19:11:33Z,2026-03-25T06:30:30Z,494,33,Python,2,1,2,1,contributors_count < 2
stars_101_500,DiffPIR,yuanzhi-zhu,yuanzhi-zhu/DiffPIR,https://github.com/yuanzhi-zhu/DiffPIR,"""Denoising Diffusion Models for Plug-and-Play Image Restoration"", Yuanzhi Zhu, Kai Zhang, Jingyun Liang, Jiezhang Cao, Bihan Wen, Radu Timofte, Luc Van Gool.",diffusion-models | training-free | image-reatoration,2022-10-21T19:19:13Z,2024-11-27T10:44:54Z,494,46,Python,48,1,0,1,contributors_count < 2
stars_101_500,SNN-Daily-Arxiv,SpikingChen,SpikingChen/SNN-Daily-Arxiv,https://github.com/SpikingChen/SNN-Daily-Arxiv,Update arXiv papers about Spiking Neural Networks daily.,,2022-09-05T02:36:46Z,2026-03-24T22:25:22Z,494,36,Python,0,1,0,1,contributors_count < 2
stars_101_500,sMEV,bertmiller,bertmiller/sMEV,https://github.com/bertmiller/sMEV,,,2021-09-05T19:49:41Z,2021-09-06T10:59:41Z,494,107,Solidity,1,0,0,1,contributors_count < 2
stars_101_500,1024app-uwp,yuuwill,yuuwill/1024app-uwp,https://github.com/yuuwill/1024app-uwp,草榴官方客户端，小草客户端，UWP,,2021-05-11T00:25:50Z,2025-10-06T12:45:30Z,494,58,,0,0,2,1,contributors_count < 2
stars_101_500,vue-mdEditor,ovenslove,ovenslove/vue-mdEditor,https://github.com/ovenslove/vue-mdEditor,基于VUE的markdown文本编辑器,,2017-03-25T03:28:55Z,2021-07-23T02:16:08Z,494,101,Vue,23,0,0,1,contributors_count < 2
stars_101_500,OpenServerPanel,OSPanel,OSPanel/OpenServerPanel,https://github.com/OSPanel/OpenServerPanel,Software environment for web development,dev | developer-tools | development | local-development | server | wamp | wamp-server | wampserver | web | webdev | php | control-panel | local | web-development | local-server | local-web-server | web-dev | web-development-tools | webdevelopment,2022-07-27T18:45:30Z,2026-03-20T20:52:46Z,494,56,Rich Text Format,46,6,2,1,contributors_count < 2
stars_101_500,curso_laravel,matheusbattisti,matheusbattisti/curso_laravel,https://github.com/matheusbattisti/curso_laravel,Curso de Laravel do Hora de Codar,,2020-09-17T11:50:50Z,2020-09-29T02:05:55Z,494,127,PHP,4,0,0,1,contributors_count < 2
stars_101_500,SF-Mono-Powerline,Twixes,Twixes/SF-Mono-Powerline,https://github.com/Twixes/SF-Mono-Powerline,🌁 Apple's SF Mono font patched for Powerline support,sf-mono-font | san-francisco-font | powerline | powerline-font | powerline-fonts | powerline-support | sf-mono-powerline,2019-11-11T17:18:21Z,2025-01-02T12:51:17Z,494,39,,3,1,2,1,contributors_count < 2
stars_501_2000,axton-obsidian-visual-skills,axtonliu,axtonliu/axton-obsidian-visual-skills,https://github.com/axtonliu/axton-obsidian-visual-skills,"Visual Skills Pack for Obsidian: generate Canvas, Excalidraw, and Mermaid diagrams from text with Claude Code",,2026-01-10T18:01:37Z,2026-02-12T02:49:53Z,1999,184,,6,0,3,1,contributors_count < 2
stars_501_2000,JavaThings,phith0n,phith0n/JavaThings,https://github.com/phith0n/JavaThings,Share Things Related to Java - Java安全漫谈笔记相关内容,java | security,2020-07-20T15:36:57Z,2025-04-09T12:02:08Z,1999,229,Java,1,1,0,1,contributors_count < 2
stars_501_2000,roubao,Turbo1123,Turbo1123/roubao,https://github.com/Turbo1123/roubao,Android Automation Tool Based on Vision-Language Models,ai | ai-agents | android | android-automation | kotlin | mobile-agents | mobileagent | phone-automation,2025-12-09T07:11:42Z,2026-01-08T10:44:44Z,1998,214,Kotlin,45,5,8,0,contributors_count < 2
stars_501_2000,verilog-axi,alexforencich,alexforencich/verilog-axi,https://github.com/alexforencich/verilog-axi,Verilog AXI components for FPGA implementation,,2018-07-30T01:36:26Z,2025-02-27T23:57:56Z,1996,526,Verilog,78,16,0,1,contributors_count < 2
stars_501_2000,vmqphp,szvone,szvone/vmqphp,https://github.com/szvone/vmqphp,V免签PHP版 完全开源免费的个人免签约解决方案,,2019-04-18T07:15:07Z,2024-07-14T12:20:51Z,1993,723,PHP,79,3,16,1,contributors_count < 2
stars_501_2000,ml-fastvit,apple,apple/ml-fastvit,https://github.com/apple/ml-fastvit,"This repository contains the official implementation of the research paper, ""FastViT: A Fast Hybrid Vision Transformer using Structural Reparameterization"" ICCV 2023",,2023-08-15T02:03:14Z,2023-11-30T19:22:00Z,1992,122,Python,0,4,0,1,contributors_count < 2
stars_501_2000,Anonymous,H1R0GH057,H1R0GH057/Anonymous,https://github.com/H1R0GH057/Anonymous,,,2017-08-31T07:59:57Z,2023-06-25T10:14:54Z,1992,1164,Python,44,6,0,1,contributors_count < 2
stars_501_2000,Miles,ugvf2009,ugvf2009/Miles,https://github.com/ugvf2009/Miles,二爷翻墙，专注免费翻墙30年，但没有掌握核心科技，一切已经开始！^_^,v2ray | shadowsocks | fuckgfw | gfw | xwall,2018-12-28T05:13:51Z,2026-01-07T11:04:24Z,1991,237,,47,1,0,1,contributors_count < 2
stars_501_2000,GMinerRelease,develsoftware,develsoftware/GMinerRelease,https://github.com/develsoftware/GMinerRelease,"Ethash, ProgPoW, Equihash, CuckooCycle GPU Miner",mining | ethash | progpow | equihash | cuckoocycle | kawpow,2019-02-14T19:44:54Z,2025-04-06T18:36:08Z,1990,330,,922,1,22,1,contributors_count < 2
stars_501_2000,ipdrone,noob-hackers,noob-hackers/ipdrone,https://github.com/noob-hackers/ipdrone,Track Location With Live Address And Accuracy In Termux,termux-tool | linux | termux-api | termux-hacking | termux | kali-scripts | python-script | hacking-tool | ipdrone,2019-04-13T06:47:38Z,2023-12-09T06:27:52Z,1989,169,Python,29,8,0,1,contributors_count < 2
stars_501_2000,HolyTips,HolyBugx,HolyBugx/HolyTips,https://github.com/HolyBugx/HolyTips,"A Collection of Notes, Checklists, Writeups on Bug Bounty Hunting and Web Application Security.",security | web | webapp | websecurity | bugbounty | bugbountytips | bugbounty-writeups | pentest | pentesting | writeups | api | api-security | checklist,2021-03-21T11:41:48Z,2021-09-05T21:29:11Z,1989,332,,4,1,0,1,contributors_count < 2
stars_501_2000,RawChat,RawChat,RawChat/RawChat,https://github.com/RawChat/RawChat,,,2024-01-28T09:34:34Z,2024-04-04T06:53:21Z,1987,134,,38,0,0,1,contributors_count < 2
stars_501_2000,RecLearn,ZiyaoGeng,ZiyaoGeng/RecLearn,https://github.com/ZiyaoGeng/RecLearn,Recommender Learning with Tensorflow2.x,recommender-system | python3 | ctr-prediction | criteo | neural-network | factorization-machine | tensorflow2 | deepfm | afm | xdeepfm | pnn | widedeep | nfm | ncf | dcn | deepcross | fm | ffm | matrix-factorization,2020-03-29T07:47:59Z,2022-04-29T06:10:37Z,1986,497,Python,82,3,2,1,contributors_count < 2
stars_501_2000,Stock_Analysis_For_Quant,LastAncientOne,LastAncientOne/Stock_Analysis_For_Quant,https://github.com/LastAncientOne/Stock_Analysis_For_Quant,"Various Types of Stock Analysis in Excel, Matlab, Power BI, Python, R, and Tableau",stock-market | stock-analysis | trading-strategies | technical-analysis | technical-indicators | stock-prediction | signals | quantitative-finance | quantitative-trading | quantitative-analysis | financial-analysis | financial-data | financial-engineering | excel | r | python3 | powerbi | tableau | vba,2019-03-02T17:08:24Z,2025-05-04T18:46:47Z,1986,517,Jupyter Notebook,10,1,0,1,contributors_count < 2
stars_501_2000,weekly.manong.io,toutiaoio,toutiaoio/weekly.manong.io,https://github.com/toutiaoio/weekly.manong.io,码农周刊 - 每周五发送，欢迎订阅！欢迎加入读者圈子，一起交流！,programming-languages | programming | architecture | programming-tools | artificial-intelligence | weekly | awesome-lists,2019-06-23T10:07:04Z,2022-05-11T06:55:31Z,1983,232,,13,0,0,1,contributors_count < 2
stars_501_2000,musicxx,coolight7,coolight7/musicxx,https://github.com/coolight7/musicxx,拟声 音视频播放器,,2023-05-23T12:50:42Z,2026-02-07T02:07:16Z,1982,47,C++,225,0,0,1,contributors_count < 2
stars_501_2000,frida_dump,lasting-yang,lasting-yang/frida_dump,https://github.com/lasting-yang/frida_dump,"frida dump dex, frida dump so",,2019-06-06T09:37:27Z,2025-08-20T12:59:15Z,1980,528,JavaScript,19,0,0,1,contributors_count < 2
stars_501_2000,hello-bash-shell,mouredev,mouredev/hello-bash-shell,https://github.com/mouredev/hello-bash-shell,"Curso para aprender a trabajar con Bash (Bourne-again shell), línea de comandos, terminal y scripting desde cero utilizando Warp (la terminal y entorno de desarrollo con IA).",bash | command-line | curso | shell | terminal | tutorial | linux | linux-shell | scripting,2025-07-10T05:12:02Z,2025-11-25T08:09:20Z,1979,176,Shell,2,0,0,1,contributors_count < 2
stars_501_2000,CVE-2021-1675,cube0x0,cube0x0/CVE-2021-1675,https://github.com/cube0x0/CVE-2021-1675,C# and Impacket implementation of PrintNightmare CVE-2021-1675/CVE-2021-34527,,2021-06-29T17:24:14Z,2021-07-20T15:28:13Z,1973,582,C#,64,5,0,1,contributors_count < 2
stars_501_2000,Pentest_Interview,Leezj9671,Leezj9671/Pentest_Interview,https://github.com/Leezj9671/Pentest_Interview,个人准备渗透测试和安全面试的经验之谈，和去部分厂商的面试题，干货真的满满~,,2019-02-22T01:21:41Z,2021-09-18T14:53:49Z,1973,332,,4,1,0,1,contributors_count < 2
stars_501_2000,MSRocketGiftAnimation,sureJiang,sureJiang/MSRocketGiftAnimation,https://github.com/sureJiang/MSRocketGiftAnimation,Live Room rocket gift animation,,2020-04-29T04:49:22Z,2020-12-27T06:56:56Z,1973,21,Objective-C,0,0,0,1,contributors_count < 2
stars_501_2000,AlgoCasts,StephenGrider,StephenGrider/AlgoCasts,https://github.com/StephenGrider/AlgoCasts,,,2017-10-25T17:44:58Z,2024-08-05T18:19:59Z,1972,2697,JavaScript,15,140,0,1,contributors_count < 2
stars_501_2000,Voxelman,keijiro,keijiro/Voxelman,https://github.com/keijiro/Voxelman,Unity DOTS/ECS example,unity | unity3d | ecs,2018-03-09T10:06:35Z,2023-06-17T06:33:24Z,1970,207,C#,16,2,0,1,contributors_count < 2
stars_501_2000,HypeScript,ronami,ronami/HypeScript,https://github.com/ronami/HypeScript,🐬 A simplified implementation of TypeScript's type system written in TypeScript's type system,example | functional-programming | learning | parser | recursion | static-code-analysis | type-system | typescript,2022-06-27T07:01:02Z,2025-02-07T13:37:39Z,1970,23,TypeScript,3,0,0,1,contributors_count < 2
stars_501_2000,mentalist,sc0tfree,sc0tfree/mentalist,https://github.com/sc0tfree/mentalist,Mentalist is a graphical tool for custom wordlist generation. It utilizes common human paradigms for constructing passwords and can output the full wordlist as well as rules compatible with Hashcat and John the Ripper.,wordlist | wordlist-generator | password | cracking | cracking-hashes | wordlist-technique,2017-11-05T20:34:49Z,2025-11-17T18:30:03Z,1970,257,Python,34,11,2,1,contributors_count < 2
stars_501_2000,iOSCourse,eseedo,eseedo/iOSCourse,https://github.com/eseedo/iOSCourse,iOS开发初学者入门,objective-c | swift | ios | arkit,2014-05-25T02:41:58Z,2021-04-25T08:09:08Z,1969,733,Objective-C,14,0,0,1,contributors_count < 2
stars_501_2000,simple-computer,djhworld,djhworld/simple-computer,https://github.com/djhworld/simple-computer,"the scott CPU from ""But How Do It Know?"" by J. Clark Scott",,2019-05-13T18:21:44Z,2020-10-21T20:59:12Z,1968,158,Go,2,0,0,1,contributors_count < 2
stars_501_2000,PassGAN,brannondorsey,brannondorsey/PassGAN,https://github.com/brannondorsey/PassGAN,A Deep Learning Approach for Password Guessing (https://arxiv.org/abs/1709.00440),password-cracking | machine-learning | deep-learning | gan | password | password-strength,2017-12-20T01:35:31Z,2023-02-24T07:01:06Z,1967,390,Python,34,6,1,1,contributors_count < 2
stars_501_2000,dotfiles,FelixKratz,FelixKratz/dotfiles,https://github.com/FelixKratz/dotfiles,My personal macOS configuration,dotfiles | sketchybar | yabai | skhd | dotfiles-macos | borders | helix,2022-02-13T16:29:21Z,2025-10-04T13:49:22Z,1966,145,Lua,67,16,0,1,contributors_count < 2
stars_501_2000,clash,clashbk,clashbk/clash,https://github.com/clashbk/clash,Clash官网各版本Clash下载地址及备份下载地址,clash | clash-core | clashmeta | mihomo,2025-09-11T08:24:59Z,2026-03-12T08:06:05Z,1964,1000,,4,0,0,1,contributors_count < 2
stars_501_2000,Complete-React-Tutorial,iamshaunjp,iamshaunjp/Complete-React-Tutorial,https://github.com/iamshaunjp/Complete-React-Tutorial,All course files for the Complete React Tutorial on the Net Ninja YouTube channel.,,2020-12-11T18:15:05Z,2024-04-30T16:47:47Z,1964,1769,,26,21,0,1,contributors_count < 2
stars_501_2000,masr,nobody132,nobody132/masr,https://github.com/nobody132/masr,中文语音识别; Mandarin Automatic Speech Recognition;,speech-recognition | chinese-speech-recognition | mandarin-chinese | pytorch,2019-05-07T14:00:43Z,2024-07-25T10:15:30Z,1964,481,Python,0,5,1,1,contributors_count < 2
stars_501_2000,vital,mtytel,mtytel/vital,https://github.com/mtytel/vital,Spectral warping wavetable synth,,2021-02-10T20:36:35Z,2023-05-25T04:09:10Z,1964,198,C++,56,2,0,1,contributors_count < 2
stars_501_2000,Cinetry,gstory0404,gstory0404/Cinetry,https://github.com/gstory0404/Cinetry,Cinetry音视频播放器，Jellyfin、Emby、CMS、IPTV、Webdav、Alist、Openlist、Subsonic、Navidrom、GD音乐台、audiobookshelf、道理鱼、飞牛影视数据导入，服务器一键切换，多服务器数据聚合搜索，支持Andorid、iOS、Windows、macOS、Linux、TV，不扫库，纯本地客户端,cms | emby | jellyfin | player-video | tvbox | iptv | mpv | webdav | tv | emby-client | jellyfin-client | navidrome | navidrome-client | subsonic | subsonic-client | webdav-client | audiobookshelf,2025-06-04T02:42:56Z,2026-03-15T06:30:56Z,1962,167,,88,1,35,1,contributors_count < 2
